Date, Open, High, Low, Close, Volume
12/16/21, 37.80, 38.00, 37.65, 37.75, 6317300
12/15/21, 37.40, 37.90, 37.40, 37.70, 9682800
12/14/21, 38.00, 38.20, 37.30, 37.75, 9801200
12/10/21, 37.90, 38.00, 37.60, 37.80, 7431200
12/09/21, 36.65, 37.55, 36.50, 36.95, 12216600
12/08/21, 37.00, 37.00, 36.50, 36.60, 10120600
12/07/21, 36.90, 36.95, 36.00, 36.50, 12844300
12/06/21, 37.05, 37.20, 36.50, 36.95, 5032000
12/03/21, 37.85, 37.85, 36.80, 37.05, 6319400
12/02/21, 38.00, 38.45, 37.50, 37.90, 9865300
12/01/21, 37.95, 38.25, 37.60, 37.90, 11304200
11/30/21, 38.00, 38.15, 37.55, 37.95, 15651000
11/29/21, 38.00, 38.50, 37.00, 38.05, 8976600
11/26/21, 37.50, 38.50, 37.05, 38.00, 62798301
11/25/21, 36.50, 37.50, 36.50, 37.00, 24867699
11/24/21, 38.00, 38.00, 36.60, 36.95, 15040900
11/23/21, 37.95, 38.25, 36.75, 37.55, 6190100
11/22/21, 38.80, 39.00, 36.05, 37.95, 3760000
11/19/21, 39.70, 39.70, 38.55, 39.25, 16376700
11/18/21, 39.85, 39.95, 39.60, 39.70, 2667100
11/17/21, 40.00, 40.10, 39.55, 39.85, 6123300
11/16/21, 40.20, 40.20, 40.00, 40.05, 744000
11/15/21, 40.20, 40.30, 39.85, 40.05, 7309400
11/12/21, 40.35, 40.50, 40.00, 40.20, 6007400
11/11/21, 40.05, 40.60, 40.00, 40.50, 15630100
11/10/21, 40.10, 40.90, 40.05, 40.50, 8330900
11/09/21, 40.00, 40.35, 39.90, 40.10, 15943500
11/08/21, 40.15, 40.70, 39.90, 40.05, 2162200
11/05/21, 40.80, 40.80, 39.50, 40.20, 4074300
11/04/21, 41.45, 41.50, 40.50, 41.05, 4115800
11/03/21, 41.50, 41.80, 41.25, 41.60, 8129600
11/02/21, 41.50, 42.00, 41.50, 41.65, 3619800
11/01/21, 42.70, 42.75, 41.60, 41.95, 2655400
10/29/21, 42.50, 43.00, 42.10, 42.80, 4171800
10/28/21, 42.20, 43.10, 42.00, 42.85, 3650300
10/27/21, 42.20, 42.20, 41.85, 42.00, 3569600
10/26/21, 41.80, 42.20, 41.50, 42.05, 1093400
10/25/21, 42.50, 42.95, 41.70, 42.35, 9908300
10/22/21, 42.50, 43.10, 42.25, 42.95, 2725100
10/21/21, 42.50, 42.85, 42.40, 42.50, 9642700
10/19/21, 43.00, 43.00, 42.00, 42.15, 6477500
10/18/21, 43.00, 43.20, 42.30, 42.90, 5229800
10/15/21, 42.55, 43.55, 42.50, 43.10, 11272800
10/14/21, 42.00, 42.55, 41.85, 42.45, 2458200
10/13/21, 42.10, 42.35, 41.65, 42.00, 482500
10/12/21, 41.65, 42.20, 41.60, 41.85, 10915100
10/08/21, 42.00, 42.35, 41.55, 41.65, 22194199
10/07/21, 42.95, 42.95, 42.05, 42.35, 2423000
10/06/21, 43.50, 43.50, 42.50, 42.95, 13218200
10/05/21, 43.60, 43.70, 42.65, 42.95, 6028700
10/04/21, 44.00, 44.00, 43.00, 43.60, 5958000
10/01/21, 42.00, 44.00, 42.00, 43.20, 2299500
09/30/21, 41.65, 42.75, 41.30, 42.10, 6713400
09/29/21, 41.60, 42.50, 41.15, 41.65, 3495900
09/28/21, 41.80, 41.85, 41.40, 41.55, 2098200
09/27/21, 41.95, 42.05, 41.70, 41.85, 7587400
09/24/21, 41.80, 42.00, 41.75, 41.80, 1225100
09/23/21, 42.00, 42.40, 41.80, 41.95, 7496400
09/22/21, 41.65, 42.00, 41.65, 41.85, 7928200
09/21/21, 42.65, 43.00, 41.50, 41.80, 11426100
09/20/21, 43.15, 43.50, 42.45, 42.90, 1645900
09/17/21, 42.60, 43.90, 42.60, 43.20, 3732700
09/16/21, 42.50, 43.00, 42.50, 42.65, 9420400
09/15/21, 42.35, 43.00, 42.35, 42.45, 6201000
09/14/21, 42.35, 43.00, 42.20, 42.45, 5672500
09/13/21, 42.50, 42.80, 42.25, 42.40, 9208200
09/10/21, 42.20, 42.55, 42.00, 42.50, 4192100
09/09/21, 42.10, 42.60, 42.10, 42.50, 7335800
09/08/21, 41.95, 42.15, 41.80, 42.00, 5013700
09/07/21, 41.50, 42.00, 41.40, 41.60, 5436400
09/06/21, 42.15, 42.40, 41.80, 42.15, 2349500
09/03/21, 42.45, 42.45, 42.00, 42.15, 2360600
09/02/21, 42.60, 42.60, 42.25, 42.45, 1743000
09/01/21, 42.40, 42.95, 42.00, 42.60, 6425500
08/31/21, 43.60, 44.00, 42.05, 42.60, 6505200
08/30/21, 44.30, 44.30, 43.60, 43.70, 614400
08/27/21, 44.30, 44.90, 43.65, 44.35, 1947700
08/26/21, 44.30, 45.00, 44.00, 44.45, 8272700
08/25/21, 44.95, 44.95, 44.00, 44.60, 6118200
08/24/21, 44.45, 45.00, 44.00, 44.95, 2803400
08/23/21, 44.30, 45.25, 44.00, 44.95, 7715500
08/20/21, 43.85, 44.75, 43.60, 44.45, 5049400
08/19/21, 44.20, 44.20, 43.60, 43.85, 25494801
08/18/21, 45.00, 45.00, 43.65, 44.20, 4263100
08/17/21, 43.65, 45.25, 43.60, 44.90, 11965700
08/16/21, 43.20, 44.25, 43.00, 43.60, 5818000
08/13/21, 43.20, 43.25, 42.85, 43.00, 509200
08/12/21, 43.10, 43.20, 42.70, 43.00, 1311600
08/11/21, 42.95, 43.00, 42.50, 42.95, 7164800
08/10/21, 43.00, 43.20, 42.70, 42.95, 3824400
08/09/21, 42.10, 43.20, 42.00, 42.95, 15584900
08/06/21, 41.30, 42.75, 41.30, 42.10, 3268000
08/05/21, 41.10, 41.65, 41.10, 41.25, 7336300
08/04/21, 41.05, 41.20, 41.05, 41.10, 752200
08/03/21, 41.30, 41.30, 41.00, 41.05, 3433600
08/02/21, 41.50, 41.55, 41.00, 41.40, 3375700
07/30/21, 42.00, 42.35, 41.75, 41.95, 9102400
07/29/21, 41.55, 42.15, 41.55, 41.90, 3728700
07/28/21, 42.00, 42.55, 41.30, 41.75, 3179300
07/27/21, 42.75, 42.80, 41.10, 41.80, 3433400
07/26/21, 43.00, 43.00, 42.55, 42.80, 754600
07/23/21, 42.80, 43.00, 42.55, 42.80, 6664300
07/22/21, 42.95, 42.95, 42.50, 42.80, 4880100
07/21/21, 42.50, 42.90, 42.50, 42.80, 8159300
07/19/21, 42.90, 42.90, 41.75, 42.60, 5471700
07/16/21, 42.90, 42.90, 42.30, 42.60, 7553700
07/15/21, 42.20, 42.95, 41.55, 42.60, 3754200
07/14/21, 41.50, 42.40, 41.20, 41.75, 1736900
07/13/21, 41.00, 41.50, 40.70, 41.20, 6093200
07/12/21, 41.30, 41.40, 40.65, 41.15, 1212400
07/09/21, 41.20, 41.45, 41.20, 41.25, 4145900
07/08/21, 41.40, 41.50, 41.05, 41.40, 2191900
07/07/21, 42.00, 42.00, 41.00, 41.40, 6559400
07/06/21, 41.40, 41.50, 41.20, 41.30, 8916600
